Dim1,Dim2,Label
12.03787,-12.150476,IPR032724
-3.4567552,15.395618,IPR032724
12.112274,-12.238819,IPR032724
12.091714,-12.186302,IPR032724
19.577682,-17.89835,IPR032724
10.996523,-16.449312,IPR032724
-25.805508,20.811705,IPR032724
-5.5678663,6.739095,IPR032724
7.1079216,-20.736727,IPR032724
21.338282,-10.29354,IPR032724
8.883789,-19.002693,IPR032724
20.019455,-15.954704,IPR032724
21.355862,-11.336379,IPR032724
0.29531297,-11.574112,IPR032724
3.1639273,0.9779706,IPR032724
8.767717,-25.90874,IPR032724
-24.677874,21.69653,IPR032724
3.706765,-14.46129,IPR032724
16.156961,-21.858032,IPR032724
6.926462,-15.403779,IPR032724
8.587323,-14.499973,IPR032724
9.575843,0.8543522,IPR032724
9.618706,-16.898434,IPR032724
10.500578,-17.833452,IPR032724
12.048048,-19.288881,IPR032724
10.633418,-20.123795,IPR032724
17.325329,-21.982002,IPR032724
14.518336,-5.862461,IPR032724
9.736303,-12.134685,IPR032724
13.071197,-19.672739,IPR032724
11.63936,-17.097143,IPR032724
14.535618,-5.9454126,IPR032724
6.8239717,-13.717904,IPR032724
9.646834,-16.78994,IPR032724
7.334187,-13.117494,IPR032724
9.614221,-19.215227,IPR032724
-18.127514,1.4216075,IPR032724
4.17767,-14.145401,IPR032724
5.2219768,-9.906893,IPR032724
8.123022,-13.888091,IPR032724
7.7271137,-23.663523,IPR032724
-9.277483,-7.4445043,IPR032724
-27.76234,23.554928,IPR032724
-26.231205,25.305433,IPR032724
-18.076006,3.049206,IPR032724
2.1075196,-22.095757,IPR032724
19.159628,1.7511859,IPR032724
19.32004,1.102335,IPR032724
6.7580423,-19.264198,IPR032724
13.09251,-20.779112,IPR032724
17.364853,-22.432024,IPR032724
14.510646,-5.962707,IPR032724
15.955594,-21.75508,IPR032724
0.5869239,0.44012076,IPR032724
11.871733,4.047359,IPR032724
13.562746,-10.25742,IPR032724
19.474592,-4.1148677,IPR032724
7.98399,-15.263066,IPR032724
5.1250277,-9.887087,IPR032724
18.856117,-3.1841614,IPR032724
6.0361104,-12.721272,IPR032724
8.19205,-13.62948,IPR032724
4.1257224,-14.163938,IPR032724
-29.715145,20.491163,IPR032724
8.722902,-3.8829691,IPR032724
9.579269,-0.9128256,IPR032724
12.181756,2.3648071,IPR032724
10.2277975,-14.717867,IPR032724
12.891341,-22.260212,IPR032724
17.365417,-22.039927,IPR032724
-25.075169,22.086033,IPR032724
8.831116,-0.5568102,IPR032724
7.6160436,-15.620092,IPR032724
8.76611,0.13078028,IPR032724
7.7825913,-15.2961,IPR032724
7.0384064,-14.818839,IPR032724
7.407216,-14.239714,IPR032724
7.144656,-11.470225,IPR032724
12.11138,-15.799755,IPR032724
18.910133,2.529068,IPR032724
6.792976,2.72433,IPR032724
1.8144413,-0.18494384,IPR032724
2.2861924,-0.07884261,IPR032724
5.1531234,0.77565897,IPR032724
14.187741,-20.291796,IPR032724
16.467585,-20.005726,IPR032724
-16.405663,2.387602,IPR032724
10.156437,-22.678833,IPR032724
14.793497,-19.542303,IPR032724
4.296444,2.2267735,IPR032724
11.561403,-23.92029,IPR032724
9.957857,-20.728968,IPR032724
7.072008,1.3795614,IPR032724
7.063728,1.250011,IPR032724
8.397143,-22.89834,IPR032724
4.2429905,-9.428802,IPR032724
4.63379,1.8439332,IPR032724
7.845185,-23.472166,IPR032724
-25.906872,23.922228,IPR032724
-26.75529,24.439201,IPR032724
8.120415,-20.316307,IPR032724
8.279909,-20.605532,IPR032724
8.915441,-19.840382,IPR032724
11.560769,-3.8857203,IPR032724
6.2640753,2.2089465,IPR032724
-29.933119,23.720358,IPR032724
17.213997,-18.550901,IPR032724
11.221955,-19.266788,IPR032724
9.557238,-16.425262,IPR032724
-0.6581372,3.8610687,IPR032724
13.789645,-21.48558,IPR032724
6.7350335,-13.93325,IPR032724
5.2875233,-12.802383,IPR032724
11.164795,2.4011476,IPR032724
7.517287,-13.272398,IPR032724
10.719849,10.377117,IPR032724
-0.92393136,4.989727,IPR032724
5.8353477,10.772026,IPR032724
4.4511447,5.1405377,IPR032724
11.624014,-0.3216333,IPR032724
2.2959363,-16.69299,IPR032724
14.308136,-22.705053,IPR032724
14.201154,-24.454445,IPR032724
15.130994,-3.9308302,IPR032724
13.469704,-23.798035,IPR032724
12.7324705,-24.75959,IPR032724
10.935286,8.570825,IPR032724
-10.17658,10.342448,IPR032724
-28.136473,22.026258,IPR032724
4.8121996,-22.474949,IPR032724
-19.26477,3.2375803,IPR032724
20.511639,-18.74842,IPR032724
6.7795677,-16.532824,IPR032724
14.129188,0.7671624,IPR032724
11.009152,-6.603871,IPR032724
2.772358,2.3314805,IPR032724
11.953699,-21.317713,IPR032724
18.60597,1.6513526,IPR032724
10.332488,-9.9368925,IPR032724
13.498948,5.1905804,IPR032724
20.984056,-18.025377,IPR032724
17.52178,-18.673523,IPR032724
8.459021,-13.895245,IPR032724
1.9314594,2.195282,IPR032724
19.274961,0.86783385,IPR032724
-13.062067,-1.7207772,IPR032724
8.838633,-17.951351,IPR032724
-25.158314,21.85959,IPR032724
14.53819,2.9699428,IPR032724
7.6591654,2.4188402,IPR032724
-19.23007,9.98194,IPR032724
3.8008907,7.96452,IPR032724
10.370366,0.5568174,IPR032724
10.779342,-3.6880555,IPR032724
10.505559,7.2581325,IPR032724
-9.148872,6.0979056,IPR032724
-27.200287,22.504005,IPR032724
8.024276,-16.893837,IPR032724
-2.2967901,1.9838043,IPR032724
-2.2832367,1.9896648,IPR032724
-28.084995,26.023539,IPR032724
-25.921717,20.866552,IPR032724
-7.731927,-6.7311144,IPR032724
-12.472817,9.171064,IPR032724
-26.909874,19.275358,IPR032724
-7.966099,7.736621,IPR032724
2.9675305,-24.680016,IPR032724
14.139716,-3.0456111,IPR032724
-5.772289,0.24215363,IPR032724
7.542708,10.901476,IPR032724
2.9519632,-16.340765,IPR032724
-0.37726995,-19.022858,IPR032724
-0.36595014,-19.012434,IPR032724
15.511258,5.0554047,IPR032724
-20.051132,3.3234777,IPR032724
14.8158045,-17.933771,IPR032724
-30.21123,21.54259,IPR032724
-21.331884,15.811797,IPR032724
-3.8978596,13.808514,IPR032724
14.5875,2.987389,IPR032724
-5.4381127,6.7633004,IPR032724
-8.827784,-7.1919065,IPR032724
5.2863483,2.2651439,IPR032724
7.467096,0.95734495,IPR032724
4.4151454,2.8115227,IPR032724
9.40228,0.09319073,IPR032724
8.657823,1.900905,IPR032724
8.552309,-8.583238,IPR032724
8.5315485,-8.629769,IPR032724
15.448583,4.705372,IPR032724
6.5577164,-22.598413,IPR032724
5.4989023,-21.535587,IPR032724
15.284086,-9.073073,IPR032724
5.6286745,-21.414957,IPR032724
-15.058995,5.4390388,IPR032724
-27.829226,23.952673,IPR032724
0.7709567,-15.87272,IPR032724
11.02992,-22.287067,IPR032724
12.054642,-20.339645,IPR032724
-28.405558,18.03693,IPR032724
9.859876,-15.660226,IPR032724
12.677965,1.2692316,IPR032724
-18.226936,2.848763,IPR032724
17.24136,-20.285353,IPR032724
5.392969,-25.81711,IPR032724
14.796792,-13.443833,IPR032724
15.834619,-15.1956415,IPR032724
12.921112,-3.001097,IPR032724
2.1638758,-2.5569384,IPR032724
7.422073,-3.558325,IPR032724
15.28441,-13.857473,IPR032724
10.114072,-9.484771,IPR032724
16.387749,-13.169719,IPR032724
10.406826,-5.3205123,IPR032724
9.536454,-12.640062,IPR032724
10.024196,-5.157668,IPR032724
15.334561,-12.382619,IPR032724
18.554716,2.094677,IPR032724
1.678025,-15.903927,IPR032724
10.373417,10.577272,IPR032724
21.355118,-9.781412,IPR032724
22.319124,-11.519047,IPR032724
22.66257,-10.195093,IPR032724
22.509758,-9.697659,IPR032724
16.291893,-13.051631,IPR032724
21.69162,-10.598755,IPR032724
5.366379,-25.871088,IPR032724
-28.507488,23.383842,IPR032724
13.187571,-17.556063,IPR032724
2.4201317,-10.809698,IPR032724
-0.26462424,-14.075765,IPR032724
-26.171726,20.398848,IPR032724
18.00679,-13.9580965,IPR032724
0.3165293,7.68265,IPR032724
-25.832384,20.85369,IPR032724
-29.89772,22.291298,IPR032724
12.421995,-0.19054532,IPR032724
-11.383022,9.481762,IPR032724
-6.7844186,2.4549997,IPR032724
-6.8770814,2.3953724,IPR032724
-6.783895,2.4575417,IPR032724
-16.941366,-2.9779243,IPR032724
15.469414,-16.407677,IPR032724
6.70941,-1.2667142,IPR032724
4.7049594,-18.336031,IPR032724
1.3224704,-11.2577915,IPR032724
-26.49501,25.871294,IPR032724
-22.273317,14.752156,IPR032724
16.209755,-13.69153,IPR032724
4.94566,-0.5644139,IPR032724
1.491747,-11.497724,IPR032724
10.261103,3.8422997,IPR032724
5.625906,-11.271394,IPR032724
5.34453,3.4173293,IPR032724
6.847033,-21.735455,IPR032724
0.14321187,4.0870385,IPR032724
18.850626,2.0415199,IPR032724
-11.414997,10.358754,IPR032724
5.756146,-14.974545,IPR032724
12.289999,-8.971481,IPR032724
-27.052576,22.97546,IPR032724
-0.37528262,1.1824102,IPR032724
17.234716,1.9624138,IPR032724
5.43403,7.2535224,IPR032724
7.1175003,1.4189405,IPR032724
7.532909,-0.7602038,IPR032724
14.455172,-15.163901,IPR032724
-29.463707,21.80639,IPR032724
-7.1295767,4.9139585,IPR032724
-12.668106,0.26389545,IPR032724
3.99917,5.304585,IPR032724
16.070892,10.601802,IPR032724
-8.995428,-7.3215528,IPR032724
-6.7144437,-6.77644,IPR032724
9.449845,-5.7375317,IPR032724
8.385054,-12.68183,IPR032724
15.885225,-18.660664,IPR032724
2.7418346,2.9686394,IPR032724
6.202843,-16.19527,IPR032724
8.196482,-5.1516275,IPR032724
-28.853395,22.253294,IPR032724
-25.633333,20.524448,IPR032724
13.122279,-17.338144,IPR032724
-13.40407,1.1289189,IPR032724
11.831965,-0.1864778,IPR032724
8.446909,4.3808603,IPR032724
20.300198,-10.694216,IPR032724
21.607477,-10.574846,IPR032724
23.3313,-10.972962,IPR032724
-7.102219,4.9299545,IPR032724
-12.462364,1.2214867,IPR032724
-9.61895,3.9245718,IPR032724
3.2611792,1.2581824,IPR032724
-27.878345,22.938797,IPR032724
-30.183147,21.912914,IPR032724
-23.793278,22.453999,IPR032724
0.81828535,9.3860035,IPR032724
-7.8181405,5.645059,IPR032724
3.0715256,5.511292,IPR032724
-21.565563,22.823723,IPR032724
-0.4561211,9.648719,IPR032724
-20.6671,16.905005,IPR032724
-8.26206,2.167843,IPR032724
-25.922289,18.823868,IPR032724
-28.266966,18.678532,IPR032724
-20.144358,16.548723,IPR032724
-24.541666,24.259773,IPR032724
-10.473611,11.12865,IPR032724
4.5342307,-0.9840133,IPR032724
2.0737417,-15.995303,IPR032724
10.394524,-9.129226,IPR032724
17.454107,-19.839283,IPR032724
18.176403,-19.998112,IPR032724
18.487886,-20.046337,IPR032724
15.899348,-20.472792,IPR032724
7.639175,-2.0350025,IPR032724
6.4562488,-8.252962,IPR032724
19.81141,-22.016968,IPR032724
5.8545494,0.36263683,IPR032724
-4.423381,-6.041669,IPR032724
9.625865,-21.718061,IPR032724
14.478022,-8.855169,IPR032724
6.3145895,4.6925807,IPR032724
-24.848812,21.358076,IPR032724
-27.816525,25.267982,IPR032724
18.590296,1.639019,IPR032724
10.212637,-23.722008,IPR032724
10.65051,-21.28009,IPR032724
17.486952,-23.309694,IPR032724
1.2785445,0.8605904,IPR032724
15.03067,-13.384636,IPR032724
14.636155,-15.135929,IPR032724
14.574631,-14.296735,IPR032724
0.9564477,0.38515428,IPR032724
16.49256,-0.23612976,IPR032724
5.7983775,1.0305557,IPR032724
16.431337,-11.457073,IPR032724
15.915336,-14.2603855,IPR032724
-27.779526,21.945496,IPR032724
16.627678,-13.87731,IPR032724
-5.382664,-7.340571,IPR032724
-28.54289,20.41527,IPR032724
-5.838915,6.6918116,IPR032724
13.783271,-14.406815,IPR032724
-19.988285,2.6505957,IPR032724
22.171698,-9.194884,IPR032724
21.828918,-9.505707,IPR032724
4.5907006,-1.4900877,IPR032724
14.522304,2.6595552,IPR032724
11.911665,-6.1092396,IPR032724
10.50603,-15.616195,IPR032724
8.713216,-3.9213037,IPR032724
9.5141945,-13.327048,IPR032724
11.263134,-7.2101665,IPR032724
6.2591634,-16.767818,IPR032724
1.9786032,-21.832363,IPR032724
8.673986,-11.576873,IPR032724
5.7952647,10.753669,IPR032724
8.411876,0.72241724,IPR032724
9.46728,-5.738491,IPR032724
2.0128615,-21.630379,IPR032724
10.0450535,-13.520404,IPR032724
2.1682124,-22.211327,IPR032724
22.216372,-11.2630415,IPR032724
1.8857551,7.5444613,IPR032724
8.513553,-12.663631,IPR032724
10.116928,-21.84691,IPR032724
7.8603354,-21.548164,IPR032724
7.104818,-19.676249,IPR032724
10.365928,-25.335287,IPR032724
7.4183207,-28.449036,IPR032724
18.231483,-13.96908,IPR032724
7.6062226,-28.147049,IPR032724
2.1999173,-10.94797,IPR032724
1.6709107,-12.991257,IPR032724
3.135176,-11.777073,IPR032724
12.254241,-9.126398,IPR032724
-1.2582235,10.236536,IPR032724
0.33658662,-10.663584,IPR032724
0.22604994,12.206735,IPR032724
6.4279685,-24.624437,IPR032724
8.999207,-6.6179175,IPR032724
11.911224,-14.711905,IPR032724
12.0619755,-14.4417305,IPR032724
12.136871,-14.449665,IPR032724
3.8337934,-1.1688765,IPR032724
-8.385829,15.838555,IPR032724
7.492942,-2.47455,IPR032724
8.466295,-14.824746,IPR032724
4.072901,-20.228123,IPR032724
7.9690337,-15.837283,IPR032724
19.39515,-4.6472545,IPR032724
10.016378,2.2966235,IPR032724
13.112239,4.6210475,IPR032724
-28.680065,21.154463,IPR032724
8.349625,-22.954279,IPR032724
-0.924175,1.7999532,IPR032724
10.561267,-0.62852,IPR032724
-7.2107124,6.040681,IPR032724
1.1565377,-11.471723,IPR032724
-28.482504,22.939642,IPR032724
-4.0659533,5.944762,IPR032724
-29.55057,22.298092,IPR032724
13.1585045,-15.726544,IPR032724
7.5449157,-0.1345851,IPR032724
2.0291603,-17.41637,IPR032724
-25.650639,22.809883,IPR032724
9.698107,-2.3591094,IPR032724
3.3501134,-12.550444,IPR032724
9.977895,-1.9543728,IPR032724
11.410677,0.20722435,IPR032724
4.7422514,-18.369633,IPR032724
2.175146,-16.940165,IPR032724
1.3707063,-17.745266,IPR032724
2.8847687,7.362068,IPR032724
1.1694185,1.0591549,IPR032724
11.200798,-1.9552141,IPR032724
11.900571,0.7359616,IPR032724
0.48853946,12.358147,IPR032724
-11.424817,10.378723,IPR032724
-27.477905,26.32484,IPR032724
20.47466,-18.733183,IPR032724
4.6679025,-0.6445511,IPR032724
10.252634,-21.79521,IPR032724
7.754427,-18.50789,IPR032724
-27.73327,25.06716,IPR032724
12.581968,-18.846718,IPR032724
4.2154503,10.916086,IPR032724
1.5662615,5.99715,IPR032724
-26.566471,22.189684,IPR032724
-14.4527645,2.0651402,IPR032724
-7.4791455,6.812285,IPR032724
10.804766,-3.719693,IPR032724
9.555262,-4.6583014,IPR032724
8.920485,-2.7068195,IPR032724
-30.128418,23.0949,IPR032724
-24.301706,19.505995,IPR032724
-27.543175,20.883614,IPR032724
-24.867146,18.392984,IPR032724
-6.970275,16.97254,IPR032724
-9.873482,10.158062,IPR032724
-12.834455,-1.7843496,IPR032724
-19.013132,1.968414,IPR032724
8.027609,7.2877913,IPR032724
-16.5995,3.443647,IPR032724
-29.25716,23.482765,IPR032724
1.9275297,-1.900184,IPR032724
16.05961,7.001127,IPR032724
4.7198267,-18.324024,IPR032724
-20.232052,17.184526,IPR032724
16.63809,10.821998,IPR032724
-28.724697,24.76554,IPR032724
-26.764975,23.472637,IPR032724
-20.088516,16.593338,IPR032724
11.684435,-11.769078,IPR032724
9.981086,-9.540415,IPR032724
-22.27105,14.764798,IPR032724
13.392889,-23.88213,IPR032724
14.362887,-22.377983,IPR032724
8.007774,-2.0710745,IPR032724
14.128205,-24.310505,IPR032724
6.8754168,3.2899716,IPR032724
15.16299,-4.940297,IPR032724
6.7208433,-8.387714,IPR032724
-0.4945614,0.7335782,IPR032724
17.301762,-8.048244,IPR032724
17.961046,-16.964901,IPR032724
17.326515,-8.0399065,IPR032724
1.026503,-9.742065,IPR032724
-0.06959554,-10.005715,IPR032724
-8.532898,-7.0373354,IPR032724
12.299289,-11.657861,IPR032724
-30.80603,22.573378,IPR032724
-20.04861,3.3183458,IPR032724
6.436628,-22.79794,IPR032724
-15.963765,2.2852907,IPR032724
2.6698706,-19.842838,IPR032724
8.331085,-23.803679,IPR032724
8.978824,-20.798222,IPR032724
10.038219,-18.564941,IPR032724
-16.941195,-2.9724226,IPR032724
-22.531118,21.69671,IPR032724
-25.57003,20.695057,IPR032724
-27.166895,23.798765,IPR032724
-20.405508,17.171385,IPR032724
-20.427896,16.559023,IPR032724
-20.043722,3.338114,IPR032724
-27.543152,25.238918,IPR032724
-30.002647,21.443296,IPR032724
16.471018,-0.1830632,IPR032724
11.042638,-20.54026,IPR032724
8.9495,-9.942917,IPR032724
-28.059523,15.265537,Active
-18.59482,7.468877,Active
-22.0664,9.013189,Active
-14.609808,0.52273387,Active
-22.580006,14.915082,Active
-21.994982,12.716292,Active
-20.338644,9.697352,Active
-22.171312,9.091919,Active
-7.9173594,11.369632,Active
-9.508436,13.842505,Active
-20.183405,-1.5236726,Active
-15.752796,4.6843877,Active
-27.664286,15.465707,Active
-20.20042,-1.5304059,Active
-20.645628,8.775462,Active
-22.310635,14.702867,Active
