Dim1,Dim2,Label
13.777823,5.360124,ProtGPT2
14.044748,5.5954714,ProtGPT2
9.538226,5.005485,ProtGPT2
10.15879,7.290311,ProtGPT2
14.006989,5.184471,ProtGPT2
14.505536,1.0274132,ProtGPT2
3.6194775,7.689433,ProtGPT2
11.112572,3.5314248,ProtGPT2
9.01497,4.000096,ProtGPT2
8.595159,3.387279,ProtGPT2
7.518749,4.2811184,ProtGPT2
9.62641,6.3261337,ProtGPT2
5.053997,6.130389,ProtGPT2
8.029939,1.7345065,ProtGPT2
7.260505,4.6313467,ProtGPT2
7.9028864,7.2671337,ProtGPT2
8.134725,1.8897717,ProtGPT2
10.237828,0.62111455,ProtGPT2
13.248771,0.16737047,ProtGPT2
9.270108,8.300964,ProtGPT2
8.992636,8.215903,ProtGPT2
5.678324,7.979638,ProtGPT2
8.185585,7.2507615,ProtGPT2
13.04187,-1.1184019,ProtGPT2
7.247217,7.53208,ProtGPT2
14.104602,5.1497984,ProtGPT2
13.047544,-1.3700953,ProtGPT2
8.300434,3.6641183,ProtGPT2
9.727713,5.870438,ProtGPT2
5.5701222,7.9597464,ProtGPT2
10.5589,6.6710477,ProtGPT2
5.793155,5.8900785,ProtGPT2
8.274059,3.439126,ProtGPT2
6.7553406,6.2382236,ProtGPT2
9.034978,8.824558,ProtGPT2
10.907462,0.7675738,ProtGPT2
7.687413,7.3452005,ProtGPT2
9.976219,7.1503725,ProtGPT2
7.8259606,5.0355406,ProtGPT2
9.570111,6.4038606,ProtGPT2
9.010065,5.209152,ProtGPT2
4.8640676,6.39379,ProtGPT2
14.006564,4.4052167,ProtGPT2
14.170616,5.8064456,ProtGPT2
7.7029815,6.0763664,ProtGPT2
10.5974655,8.303538,ProtGPT2
6.1754856,7.7942653,ProtGPT2
8.507894,2.5095134,ProtGPT2
9.947465,3.7260144,ProtGPT2
6.811212,7.0558696,ProtGPT2
8.071835,7.6513286,ProtGPT2
11.750604,4.8890905,ProtGPT2
6.96806,5.1327343,ProtGPT2
6.4394126,6.1913095,ProtGPT2
9.814792,6.353699,ProtGPT2
7.4371505,5.299836,ProtGPT2
8.47064,2.3852873,ProtGPT2
10.770039,7.3130965,ProtGPT2
8.234554,6.9527335,ProtGPT2
5.9640193,6.59291,ProtGPT2
10.52757,7.134734,ProtGPT2
13.1204,-1.0362071,ProtGPT2
13.661494,-0.68779373,ProtGPT2
4.9273486,8.431119,ProtGPT2
10.01962,8.258981,ProtGPT2
7.225399,7.358544,ProtGPT2
9.518529,5.2125287,ProtGPT2
5.539762,6.0085907,ProtGPT2
12.822895,3.2444313,ProtGPT2
6.821511,4.736408,ProtGPT2
12.640286,6.5409756,ProtGPT2
10.734354,7.676204,ProtGPT2
6.9004946,7.8282857,ProtGPT2
10.368148,4.6611695,ProtGPT2
8.377766,7.214767,ProtGPT2
13.735165,0.48644063,ProtGPT2
6.461465,6.180265,ProtGPT2
14.303978,4.3481774,ProtGPT2
8.644148,4.490028,ProtGPT2
6.9788036,5.643454,ProtGPT2
9.205441,8.109461,ProtGPT2
8.716578,8.466718,ProtGPT2
7.750221,7.6949725,ProtGPT2
12.811476,4.439032,ProtGPT2
7.2309694,5.216094,ProtGPT2
13.718928,0.5521438,ProtGPT2
9.0004425,8.745377,ProtGPT2
9.896882,4.3811088,ProtGPT2
9.668224,7.163411,ProtGPT2
7.7295566,7.3728614,ProtGPT2
11.996744,4.851708,ProtGPT2
